X_DE;X_FE;ESTADO
-0.39020667;-114.301.909;IR_007
-0.346804;-139.620.131;IR_007
-0.24747867;-140.688.758;IR_007
-0.142728;-12.289.202;IR_007
-0.03839467;-0.90709929;IR_007
0.06468667;-0.49937727;IR_007
0.20991867;-0.12083697;IR_007
0.360576;0.17056919;IR_007
0.44446;0.3986798;IR_007
0.41733333;0.57664717;IR_007
0.27836133;0.62925646;IR_007
0.11935733;0.59226556;IR_007
-0.02337067;0.53801222;IR_007
-0.12603467;0.55609667;IR_007
-0.21450933;0.7283099;IR_007
-0.30465333;0.97656;IR_007
-0.35139467;119.028.525;IR_007
-0.366836;125.358.081;IR_007
-0.340544;114.671.818;IR_007
-0.285456;0.96998384;IR_007
-0.18821733;0.83558354;IR_007
-0.01669333;0.84092667;IR_007
0.176532;0.86065515;IR_007
0.32385067;0.8261303;IR_007
0.38394667;0.7365301;IR_007
0.32552;0.45498818;IR_007
0.13730267;0.14796364;IR_007
-0.09223067;-0.11837091;IR_007
-0.304236;-0.35346869;IR_007
-0.45864933;-0.52033879;IR_007
-0.54295067;-0.61692616;IR_007
-0.595952;-0.61240505;IR_007
-0.590944;-0.55034253;IR_007
-0.48118533;-0.39744677;IR_007
-0.24372267;-0.22523354;IR_007
0.05717467;-0.03699091;IR_007
0.31717333;0.13727737;IR_007
0.49245333;0.28441899;IR_007
0.52417067;0.39210364;IR_007
0.39229333;0.47923778;IR_007
0.23328933;0.54582141;IR_007
0.11977467;0.56760495;IR_007
0.04423733;0.66706939;IR_007
0.00333867;0.70159424;IR_007
0.00626;0.61651515;IR_007
0.051332;0.37812929;IR_007
0.14064133;0.00657616;IR_007
0.24414;-0.33415121;IR_007
0.29380267;-0.52938101;IR_007
0.299228;-0.49403414;IR_007
0.22869867;-0.32552;IR_007
0.13354667;-0.14549758;IR_007
0.07845867;-0.05959646;IR_007
0.05550533;-0.00287707;IR_007
0.10558533;0.01972848;IR_007
0.25373867;-0.00698717;IR_007
0.489532;-0.02507162;IR_007
0.731168;-0.16399303;IR_007
0.90352667;-0.3337402;IR_007
0.949016;-0.4517001;IR_007
0.81922533;-0.47512768;IR_007
0.53752533;-0.36415495;IR_007
0.165264;-0.27085566;IR_007
-0.20115467;-0.16070495;IR_007
-0.47116933;-0.11426081;IR_007
-0.59636933;-0.10768465;IR_007
-0.53669067;-0.06617263;IR_007
-0.280448;-0.05014323;IR_007
0.107672;0.0123303;IR_007
0.534604;0.02466061;IR_007
0.90185733;0.02712667;IR_007
1.086.736;0.01397434;IR_007
1.030.396;-0.06082949;IR_007
0.81213067;-0.12741313;IR_007
0.52792667;-0.18002242;IR_007
0.27627467;-0.18372152;IR_007
0.10016;-0.09001121;IR_007
-0.02545733;0.12412505;IR_007
-0.04966267;0.30044838;IR_007
0.003756;0.3419604;IR_007
0.14731867;0.20632707;IR_007
0.30882667;-0.04110101;IR_007
0.329276;-0.25893636;IR_007
0.197816;-0.38141737;IR_007
-0.052584;-0.37648525;IR_007
-0.30632267;-0.28441899;IR_007
-0.465744;-0.07932495;IR_007
-0.49996533;0.14960768;IR_007
-0.48661067;0.43772576;IR_007
-0.44446;0.66008222;IR_007
-0.334284;0.68145475;IR_007
-0.20699733;0.56760495;IR_007
-0.08597067;0.27866485;IR_007
-0.00834667;0.03493586;IR_007
-0.01669333;-0.10357455;IR_007
-0.13813733;-0.10398556;IR_007
-0.31633867;-0.00287707;IR_007
-0.44362533;0.07768091;IR_007
-0.45280667;0.13316727;IR_007
-0.35139467;0.09946444;IR_007
-0.20115467;0.04808818;IR_007
-0.03171733;-0.0448001;IR_007
0.128956;-0.14755263;IR_007
0.271684;-0.18742061;IR_007
0.36474933;-0.15947192;IR_007
0.37643467;-0.03699091;IR_007
0.289212;0.19399677;IR_007
0.12311333;0.50718646;IR_007
-0.03046533;0.76941091;IR_007
-0.10016;101.149.586;IR_007
-0.072616;115.904.848;IR_007
-0.03922933;119.480.636;IR_007
-0.00834667;125.851.293;IR_007
0.022536;12.330.303;IR_007
0.05091467;120.919.172;IR_007
0.101412;117.261.182;IR_007
0.101412;100.286.465;IR_007
0.051332;0.78667333;IR_007
-0.071364;0.46690747;IR_007
-0.18195733;0.09494333;IR_007
-0.201572;-0.21002616;IR_007
-0.17194133;-0.36456596;IR_007
-0.088892;-0.35100263;IR_007
0.00292133;-0.18783162;IR_007
0.105168;0.01726242;IR_007
0.205328;0.04151202;IR_007
0.29380267;-0.13727737;IR_007
0.32718933;-0.44635697;IR_007
0.24956533;-0.76365677;IR_007
0.09932533;-0.97532697;IR_007
-0.09431733;-108.588.869;IR_007
-0.25666;-10.945.199;IR_007
-0.35682;-102.012.707;IR_007
-0.408152;-0.88778182;IR_007
-0.396884;-0.67159051;IR_007
-0.31884267;-0.39292566;IR_007
-0.14231067;-0.1911197;IR_007
0.11351467;-0.15412879;IR_007
0.389372;-0.28030889;IR_007
0.610976;-0.50266535;IR_007
0.72532533;-0.6144601;IR_007
0.71155333;-0.55774071;IR_007
0.61389733;-0.35346869;IR_007
0.48661067;-0.02383859;IR_007
0.33762267;0.27085566;IR_007
0.182792;0.50102131;IR_007
0.02587467;0.66213727;IR_007
-0.051332;0.7241998;IR_007
0.01335467;0.68063273;IR_007
0.19239067;0.57171505;IR_007
0.39980533;0.47060657;IR_007
0.52876133;0.3538797;IR_007
0.585936;0.28113091;IR_007
0.57049467;0.20427202;IR_007
0.49871333;0.07069374;IR_007
0.42359333;-0.04521111;IR_007
0.320512;-0.11960394;IR_007
0.23954933;-0.0731598;IR_007
0.20991867;0.06206253;IR_007
0.21325733;0.17632333;IR_007
0.24998267;0.19605182;IR_007
0.23203733;0.15166273;IR_007
0.13772;0.07644788;IR_007
-0.06051333;-0.00205505;IR_007
-0.33637067;-0.01890646;IR_007
-0.59553467;-0.05959646;IR_007
-0.831328;-0.11138374;IR_007
-0.96863067;-0.11220576;IR_007
-0.98991467;-0.0242496;IR_007
-0.892676;0.20098394;IR_007
-0.64519733;0.42169636;IR_007
-0.284204;0.56883798;IR_007
0.116436;0.53020303;IR_007
0.45864933;0.33497323;IR_007
0.68693067;0.09329929;IR_007
0.767476;-0.12453606;IR_007
0.683592;-0.18084444;IR_007
0.49537467;-0.19975091;IR_007
0.26625867;-0.09905343;IR_007
0.02170133;0.04685515;IR_007
-0.18738267;0.28318596;IR_007
-0.31508667;0.53349111;IR_007
-0.310496;0.69090798;IR_007
-0.20073733;0.86476525;IR_007
-0.091396;0.78502929;IR_007
-0.01043333;0.76119071;IR_007
-0.027544;0.69337404;IR_007
-0.132712;0.6021298;IR_007
-0.240384;0.60007475;IR_007
-0.36975733;0.48170384;IR_007
-0.51165067;0.48499192;IR_007
-0.69945067;0.47512768;IR_007
-0.86095867;0.52157182;IR_007
-0.87055733;0.49485616;IR_007
-0.620992;0.33538424;IR_007
-0.0939;0.11056172;IR_007
0.542116;-0.21125919;IR_007
110.843.733;-0.36415495;IR_007
142.769.733;-0.56842697;IR_007
153.662.133;-0.73858515;IR_007
147.151.733;-0.83928263;IR_007
1.288.308;-0.95107737;IR_007
1.087.988;-0.90545525;IR_007
0.82673733;-0.79324949;IR_007
0.56673867;-0.53924525;IR_007
0.32134667;-0.31401172;IR_007
0.11601867;-0.12042596;IR_007
-0.016276;0.01931747;IR_007
-0.11434933;0.01520737;IR_007
-0.11059333;-0.01356333;IR_007
-0.03964667;-0.20386101;IR_007
0.00417333;-0.3579898;IR_007
-0.036308;-0.45252212;IR_007
-0.21743067;-0.43649273;IR_007
-0.493288;-0.16111596;IR_007
-0.73408933;0.18906465;IR_007
-0.836336;0.55815172;IR_007
-0.76455467;0.72584384;IR_007
-0.58301467;0.59925273;IR_007
-0.37852133;0.22893263;IR_007
-0.15566533;-0.24290697;IR_007
0.140224;-0.60582889;IR_007
0.61974;-0.85942212;IR_007
114.265.867;-0.87380747;IR_007
145.941.467;-0.72050071;IR_007
139.138.933;-0.51992778;IR_007
0.840092;-0.33415121;IR_007
0.04548933;-0.24372899;IR_007
-0.72323867;-0.22030141;IR_007
-127.662.267;-0.30373646;IR_007
-151.199.867;-0.37607424;IR_007
-1.437.296;-0.46238636;IR_007
-101.453.733;-0.49197909;IR_007
-0.276692;-0.4069;IR_007
0.65270933;-0.25112717;IR_007
152.535.333;0.09329929;IR_007
206.496.533;0.49362313;IR_007
216.554.267;0.88326071;IR_007
181.999.067;116.480.263;IR_007
113.932;121.330.182;IR_007
0.27710933;102.629.222;IR_007
-0.62641733;0.67405657;IR_007
-136.426.267;0.37237515;IR_007
-1.770.328;0.1668701;IR_007
-1.725.256;0.15823889;IR_007
-126.744.133;0.38141737;IR_007
-0.60805467;0.65679414;IR_007
0.04048133;0.91367545;IR_007
0.439452;100.327.566;IR_007
0.54128133;0.84668081;IR_007
0.42108933;0.52280485;IR_007
0.20115467;0.06082949;IR_007
-0.01335467;-0.38018434;IR_007
-0.24998267;-0.69748414;IR_007
-0.46490933;-0.92970485;IR_007
-0.565904;-103.862.253;IR_007
-0.455728;-106.985.929;IR_007
-0.117688;-100.779.677;IR_007
0.31759067;-0.77968616;IR_007
0.622244;-0.37689626;IR_007
0.61264533;0.13892141;IR_007
0.31091333;0.58692242;IR_007
-0.098908;0.8586001;IR_007
-0.41858533;0.88737081;IR_007
-0.608472;0.78790636;IR_007
-0.68400933;0.64528586;IR_007
-0.67649733;0.53595717;IR_007
-0.599708;0.51170758;IR_007
-0.38186;0.47636071;IR_007
-0.04841067;0.46814051;IR_007
0.31926;0.47800475;IR_007
0.57049467;0.48088182;IR_007
0.65396133;0.45005606;IR_007
0.60722;0.38717152;IR_007
0.48243733;0.24907212;IR_007
0.38186;0.07603687;IR_007
0.25624267;-0.05630838;IR_007
0.121444;-0.20139495;IR_007
0.02837867;-0.30291444;IR_007
-0.023788;-0.33949434;IR_007
-0.042568;-0.23961889;IR_007
-0.09348267;0.01890646;IR_007
-0.2191;0.32880808;IR_007
-0.37351333;0.59884172;IR_007
-0.483272;0.68474283;IR_007
-0.44028667;0.56226182;IR_007
-0.180288;0.25688131;IR_007
0.20449333;-0.08138;IR_007
0.61932267;-0.27702081;IR_007
0.940252;-0.37114212;IR_007
117.103.733;-0.38306141;IR_007
1.298.324;-0.39826879;IR_007
127.161.467;-0.47389465;IR_007
108.381.467;-0.54499939;IR_007
0.66940267;-0.53390212;IR_007
0.15024;-0.45334414;IR_007
-0.29380267;-0.37484121;IR_007
-0.50497333;-0.3620999;IR_007
-0.46157067;-0.46937354;IR_007
-0.30089733;-0.54376636;IR_007
-0.10808933;-0.53554616;IR_007
0.048828;-0.50266535;IR_007
0.15232667;-0.46814051;IR_007
0.22995067;-0.52157182;IR_007
0.299228;-0.55486364;IR_007
0.31133067;-0.45334414;IR_007
0.24747867;-0.23427576;IR_007
0.17110667;0.06329556;IR_007
0.140224;0.32346495;IR_007
0.18863467;0.48458091;IR_007
0.28712533;0.54869848;IR_007
0.37643467;0.56020677;IR_007
0.35723733;0.51499566;IR_007
0.22494267;0.40936606;IR_007
0.04215067;0.28441899;IR_007
-0.15441333;0.14549758;IR_007
-0.28712533;0.08795616;IR_007
-0.35473333;0.13522232;IR_007
-0.34847333;0.21619131;IR_007
-0.26125067;0.29551626;IR_007
-0.0939;0.2971603;IR_007
0.17194133;0.22893263;IR_007
0.453224;0.14837465;IR_007
0.65437867;0.06370657;IR_007
0.73200267;-0.06206253;IR_007
0.69152133;-0.27825384;IR_007
0.623496;-0.48540293;IR_007
0.54128133;-0.5819903;IR_007
0.430688;-0.47348364;IR_007
0.297976;-0.14056545;IR_007
0.09974267;0.22071242;IR_007
-0.06176533;0.45005606;IR_007
-0.16609867;0.51335162;IR_007
-0.254156;0.47553869;IR_007
-0.29630667;0.45786525;IR_007
-0.34847333;0.51705071;IR_007
-0.40523067;0.6021298;IR_007
-0.418168;0.65104;IR_007
-0.361828;0.6551501;IR_007
-0.240384;0.63665465;IR_007
-0.13938933;0.65720515;IR_007
-0.08304933;0.65104;IR_007
-0.03171733;0.56472788;IR_007
-0.00918133;0.42087434;IR_007
0.00792933;0.19481879;IR_007
0.00918133;-0.01931747;IR_007
-0.02086667;-0.19070869;IR_007
-0.015024;-0.32428697;IR_007
0.021284;-0.41881929;IR_007
0.11977467;-0.48622495;IR_007
0.26375467;-0.46320838;IR_007
0.393128;-0.3378503;IR_007
0.49245333;-0.14426455;IR_007
0.52625733;0.02219455;IR_007
0.498296;0.07398182;IR_007
0.39354533;0.00369909;IR_007
0.19990267;-0.09247727;IR_007
-0.058844;-0.13152323;IR_007
-0.329276;-0.12371404;IR_007
-0.45906667;-0.06411758;IR_007
-0.410656;-0.00493212;IR_007
-0.259164;0.0489102;IR_007
-0.00709467;0.16769212;IR_007
0.27126667;0.31688879;IR_007
0.47784667;0.49567818;IR_007
0.55380133;0.57212606;IR_007
0.50246933;0.45293313;IR_007
0.45280667;0.23797485;IR_007
0.355568;-0.00698717;IR_007
0.19572933;-0.20262798;IR_007
0.13938933;-0.36415495;IR_007
0.159004;-0.48047081;IR_007
0.19572933;-0.57335909;IR_007
0.18195733;-0.58157929;IR_007
0.22076933;-0.43320465;IR_007
0.29338533;-0.25688131;IR_007
0.21492667;-0.09329929;IR_007
0.06677333;-0.0772699;IR_007
-0.11226267;-0.24372899;IR_007
-0.252904;-0.37401919;IR_007
-0.31216533;-0.44635697;IR_007
-0.24497467;-0.39251465;IR_007
-0.01252;-0.23715283;IR_007
0.20991867;-0.08220202;IR_007
0.353064;0.0937103;IR_007
0.34889067;0.26099141;IR_007
0.29004667;0.46238636;IR_007
0.25749467;0.71844566;IR_007
0.11184533;0.83147343;IR_007
-0.04215067;0.71844566;IR_007
-0.17945333;0.53102505;IR_007
-0.15441333;0.36662101;IR_007
0.03463867;0.35634576;IR_007
0.19990267;0.4027899;IR_007
0.464492;0.4069;IR_007
0.74285333;0.31976586;IR_007
0.818808;0.24866111;IR_007
0.69819867;0.19892889;IR_007
0.509564;0.21660232;IR_007
0.23162;0.31236768;IR_007
-0.11727067;0.30332545;IR_007
-0.489532;0.27702081;IR_007
-0.64519733;0.08096899;IR_007
-0.517076;0.05836343;IR_007
-0.36516667;0.12946818;IR_007
-0.03046533;0.10604061;IR_007
0.31759067;0.18125545;IR_007
0.55004533;0.13193424;IR_007
0.64394533;0.22112343;IR_007
0.42985333;0.33456222;IR_007
0.25081733;0.41594222;IR_007
-0.00626;0.59884172;IR_007
-0.35598533;0.64076475;IR_007
-0.62307867;0.62555737;IR_007
-0.82673733;0.54746545;IR_007
-0.64644933;0.46855152;IR_007
-0.291716;0.29592727;IR_007
0.035056;0.00657616;IR_007
0.29338533;-0.30620253;IR_007
0.40731733;-0.51047455;IR_007
0.43611333;-0.41018808;IR_007
0.27585733;-0.31360071;IR_007
0.08430133;-0.10069747;IR_007
-0.021284;0.07069374;IR_007
0.00292133;0.20016192;IR_007
0.066356;0.37566323;IR_007
0.02837867;0.32017687;IR_007
0.110176;0.29058414;IR_007
0.30006267;0.18289949;IR_007
0.393128;0.12001495;IR_007
0.33887467;0.04233404;IR_007
0.17235867;-0.00986424;IR_007
-0.09431733;0.0978204;IR_007
-0.40856933;0.10850667;IR_007
-0.58844;0.22276747;IR_007
-0.62307867;0.27455475;IR_007
-0.515824;0.39744677;IR_007
-0.261668;0.53225808;IR_007
0.06343467;0.49403414;IR_007
0.401892;0.38306141;IR_007
0.67608;0.07603687;IR_007
0.812548;-0.1750903;IR_007
0.68901733;-0.43361566;IR_007
0.374348;-0.51992778;IR_007
-0.01210267;-0.42950556;IR_007
-0.291716;-0.34072737;IR_007
-0.41107333;-0.18084444;IR_007
-0.42609733;-0.06987172;IR_007
-0.24497467;0.11754889;IR_007
0.;0.15536182;IR_007
0.297976;0.11302778;IR_007
0.58051067;-0.00534313;IR_007
0.73242;-0.1993399;IR_007
0.76330267;-0.31072364;IR_007
0.55755733;-0.53554616;IR_007
0.22076933;-0.54582141;IR_007
-0.07678933;-0.45211111;IR_007
-0.23746267;-0.23098768;IR_007
-0.215344;0.08754515;IR_007
-0.153996;0.29633828;IR_007
-0.0939;0.48211485;IR_007
0.04340267;0.42251838;IR_007
0.17861867;0.25441525;IR_007
0.305488;0.01602939;IR_007
0.315504;-0.18002242;IR_007
0.140224;-0.24455101;IR_007
-0.03213467;-0.15412879;IR_007
-0.217848;0.04192303;IR_007
-0.341796;0.16440404;IR_007
-0.35890667;0.26592354;IR_007
-0.341796;0.2889401;IR_007
-0.20198933;0.32880808;IR_007
0.00459067;0.32593101;IR_007
0.240384;0.20303899;IR_007
0.48243733;-0.04562212;IR_007
0.63267733;-0.39621374;IR_007
0.704876;-0.55938475;IR_007
0.623496;-0.53266909;IR_007
0.383112;-0.32757505;IR_007
0.12353067;-0.06617263;IR_007
-0.08555333;0.22482253;IR_007
-0.16735067;0.53349111;IR_007
-0.19322533;0.6551501;IR_007
-0.138972;0.77680909;IR_007
0.04215067;0.8014697;IR_007
0.21492667;0.69707313;IR_007
0.44404267;0.52239384;IR_007
0.59052667;0.31935485;IR_007
0.574668;0.18824263;IR_007
0.396884;0.15289576;IR_007
-0.01085067;0.11754889;IR_007
-0.38603333;0.02959273;IR_007
-0.62307867;0.09905343;IR_007
-0.746192;0.18043343;IR_007
-0.812548;0.26633455;IR_007
-0.905196;0.28359697;IR_007
-0.95611067;0.20961515;IR_007
-0.83550133;0.12083697;IR_007
-0.56632133;-0.03781293;IR_007
-0.28796;-0.06822768;IR_007
-0.16109067;-0.02794869;IR_007
-0.321764;0.01808444;IR_007
-0.58218;0.0123303;IR_007
-0.63518133;-0.02342758;IR_007
-0.348056;0.0082202;IR_007
0.038812;0.0164404;IR_007
0.22702933;-0.00041101;IR_007
0.29422;-0.09329929;IR_007
0.36391467;-0.25811434;IR_007
0.54795867;-0.45416616;IR_007
0.76163333;-0.53924525;IR_007
0.76789333;-0.67159051;IR_007
0.52041467;-0.72748788;IR_007
0.13062533;-0.57623616;IR_007
-0.167768;-0.50800848;IR_007
-0.26751067;-0.3131897;IR_007
-0.22369067;-0.19235273;IR_007
-0.11977467;-0.07932495;IR_007
0.00166933;0.04562212;IR_007
0.20741467;0.0365799;IR_007
0.56256533;0.09288828;IR_007
101.745.867;0.17961141;IR_007
144.772.933;0.36908707;IR_007
1.662.656;0.48745798;IR_007
1.565;0.68556485;IR_007
122.862.933;0.87956162;IR_007
0.768728;0.91696354;IR_007
0.301732;0.93340394;IR_007
-0.14982267;0.74721636;IR_007
-0.55547067;0.58240131;IR_007
-0.89977067;0.40402293;IR_007
-113.013.867;0.22441152;IR_007
-1.115.532;0.09946444;IR_007
-0.84426533;-0.04932121;IR_007
-0.45113733;-0.14097646;IR_007
-0.12060933;-0.28770707;IR_007
0.13438133;-0.37812929;IR_007
0.34221333;-0.56513889;IR_007
0.50372133;-0.77434303;IR_007
0.64478;-0.91573051;IR_007
0.702372;-103.245.737;IR_007
0.65521333;-0.88654879;IR_007
0.59303067;-0.71351354;IR_007
0.61389733;-0.47101758;IR_007
0.67691467;-0.1344003;IR_007
0.67023733;0.09124424;IR_007
0.49620933;0.3090796;IR_007
0.13813733;0.35634576;IR_007
-0.232872;0.23674182;IR_007
-0.489532;0.16892515;IR_007
-0.56423467;0.10850667;IR_007
-0.449468;0.06781667;IR_007
-0.267928;0.03904596;IR_007
-0.04423733;0.09699838;IR_007
0.22828133;0.21742434;IR_007
0.46908267;0.31894384;IR_007
0.62808667;0.50965253;IR_007
0.63685067;0.62473535;IR_007
0.51415467;0.60295182;IR_007
0.36600133;0.53472414;IR_007
0.22536;0.40977707;IR_007
0.11101067;0.34319343;IR_007
0.00959867;0.35264667;IR_007
-0.09807333;0.39580273;IR_007
-0.20991867;0.44265788;IR_007
-0.345552;0.44923404;IR_007
-0.49454;0.41758626;IR_007
-0.62933867;0.32510899;IR_007
-0.743688;0.15988293;IR_007
-0.84593467;-0.15618384;IR_007
-0.91604667;-0.45909828;IR_007
-0.91688133;-0.66254828;IR_007
-0.841344;-0.80475778;IR_007
-0.679836;-0.77064394;IR_007
-0.51165067;-0.75297051;IR_007
-0.37017467;-0.75009343;IR_007
-0.22243867;-0.71310253;IR_007
-0.09431733;-0.61774818;IR_007
0.05800933;-0.37196414;IR_007
0.165264;-0.0937103;IR_007
0.164012;0.22235646;IR_007
0.07428533;0.51129657;IR_007
0.007512;0.74844939;IR_007
0.07470267;0.8302404;IR_007
0.21075333;0.74392828;IR_007
0.35598533;0.66049323;IR_007
0.40982133;0.42991657;IR_007
0.396884;0.13974343;IR_007
0.36141067;-0.15618384;IR_007
0.310496;-0.41717525;IR_007
0.314252;-0.44594596;IR_007
0.286708;-0.3012704;IR_007
0.21492667;0.03575788;IR_007
0.11268;0.41142111;IR_007
0.03672533;0.70241626;IR_007
0.08430133;0.87380747;IR_007
0.157752;0.91408646;IR_007
0.24414;0.89435798;IR_007
0.32385067;0.77927515;IR_007
0.34096133;0.64405283;IR_007
0.31091333;0.44635697;IR_007
0.246644;0.25441525;IR_007
0.17110667;0.07439283;IR_007
0.07720667;-0.16399303;IR_007
0.05550533;-0.42498444;IR_007
0.11810533;-0.78420727;IR_007
0.19948533;-109.410.889;IR_007
0.28128267;-129.139.374;IR_007
0.32343333;-134.318.101;IR_007
0.30674;-124.412.758;IR_007
0.227864;-107.602.444;IR_007
0.121444;-0.88654879;IR_007
0.017528;-0.76941091;IR_007
-0.03296933;-0.57623616;IR_007
-0.02963067;-0.27537677;IR_007
0.02712667;0.02260556;IR_007
0.15232667;0.26345747;IR_007
0.316756;0.3945697;IR_007
0.508312;0.45622121;IR_007
0.65062267;0.48663596;IR_007
0.73784533;0.48869101;IR_007
0.777492;0.40361192;IR_007
0.79460267;0.23222071;IR_007
0.86429733;0.03288081;IR_007
0.915212;-0.09206626;IR_007
0.935244;-0.02342758;IR_007
0.84593467;0.22276747;IR_007
0.63059067;0.5006103;IR_007
0.39229333;0.67734465;IR_007
0.06677333;0.74721636;IR_007
-0.25081733;0.68720889;IR_007
-0.52041467;0.54787646;IR_007
-0.69402533;0.36374394;IR_007
-0.65521333;0.10521859;IR_007
-0.490784;-0.15947192;IR_007
-0.21826533;-0.34072737;IR_007
0.03964667;-0.36292192;IR_007
0.23370667;-0.18125545;IR_007
0.36934;0.06288455;IR_007
0.36308;0.1792004;IR_007
0.25874667;0.14467556;IR_007
0.015024;-0.03288081;IR_007
-0.24330533;-0.19029768;IR_007
-0.40105733;-0.22482253;IR_007
-0.468248;-0.16892515;IR_007
-0.41649867;-0.06658364;IR_007
-0.33804;-0.00205505;IR_007
-0.23788;0.08425707;IR_007
-0.20240667;0.18536556;IR_007
-0.240384;0.29346121;IR_007
-0.26375467;0.35429071;IR_007
-0.31759067;0.26222444;IR_007
-0.33762267;0.12823515;IR_007
-0.35765467;0.02055051;IR_007
-0.34012667;0.07480384;IR_007
-0.196564;0.2724997;IR_007
0.01794533;0.43443768;IR_007
0.25999867;0.57870222;IR_007
0.436948;0.6185702;IR_007
0.54128133;0.61692616;IR_007
0.54754133;0.63706566;IR_007
0.47868133;0.6752896;IR_007
0.36641867;0.71433556;IR_007
0.16943733;0.60706192;IR_007
-0.07678933;0.46772949;IR_007
-0.35014267;0.36374394;IR_007
-0.523336;0.34360444;IR_007
-0.55547067;0.31976586;IR_007
-0.435696;0.15577283;IR_007
-0.211588;-0.06535061;IR_007
-0.04548933;-0.32182091;IR_007
0.06343467;-0.45498818;IR_007
0.096404;-0.44512394;IR_007
0.09682133;-0.38922657;IR_007
0.11351467;-0.38059535;IR_007
0.11184533;-0.38840455;IR_007
0.122696;-0.35963384;IR_007
0.148988;-0.33702828;IR_007
0.25332133;-0.20057293;IR_007
0.44112133;-0.10604061;IR_007
0.63392933;-0.05630838;IR_007
0.77290133;0.01397434;IR_007
0.747444;0.04151202;IR_007
0.58635333;0.15988293;IR_007
0.386868;0.29551626;IR_007
0.239132;0.34935859;IR_007
0.185296;0.31113465;IR_007
0.197816;0.22646657;IR_007
0.27126667;0.13727737;IR_007
0.39521467;0.12412505;IR_007
0.54503733;0.23961889;IR_007
0.67441067;0.37196414;IR_007
0.737428;0.47512768;IR_007
0.672324;0.50554242;IR_007
0.49454;0.46772949;IR_007
0.27377067;0.39333667;IR_007
0.082632;0.25893636;IR_007
-0.047576;0.04315606;IR_007
-0.13772;-0.16933616;IR_007
-0.167768;-0.2605804;IR_007
-0.147736;-0.28729606;IR_007
-0.11059333;-0.23098768;IR_007
-0.03338667;-0.15125172;IR_007
0.04423733;-0.18906465;IR_007
0.07971067;-0.24907212;IR_007
0.07219867;-0.35429071;IR_007
0.03213467;-0.51992778;IR_007
0.023788;-0.57007101;IR_007
0.01919733;-0.5371902;IR_007
0.04340267;-0.43484869;IR_007
0.057592;-0.18988667;IR_007
0.00709467;0.12289202;IR_007
-0.02545733;0.46896253;IR_007
-0.030048;0.75132646;IR_007
0.04340267;0.85161293;IR_007
0.13187733;0.77927515;IR_007
0.15566533;0.65268404;IR_007
0.117688;0.48663596;IR_007
0.041316;0.33908333;IR_007
0.016276;0.3337402;IR_007
0.01460667;0.33291818;IR_007
0.00584267;0.40977707;IR_007
0.01085067;0.58445636;IR_007
0.00584267;0.70159424;IR_007
0.02545733;0.7772201;IR_007
0.08304933;0.7200897;IR_007
0.135216;0.57171505;IR_007
0.15733467;0.45005606;IR_007
0.10642;0.38223939;IR_007
0.04089867;0.33332919;IR_007
-0.02796133;0.28770707;IR_007
-0.08930933;0.22934364;IR_007
-0.12311333;0.07110475;IR_007
-0.17987067;-0.08179101;IR_007
-0.227864;-0.24290697;IR_007
-0.25582533;-0.35470172;IR_007
-0.247896;-0.39662475;IR_007
-0.19364267;-0.43649273;IR_007
-0.09682133;-0.43156061;IR_007
-0.01711067;-0.44923404;IR_007
0.02086667;-0.43854778;IR_007
0.05634;-0.50513141;IR_007
0.09431733;-0.56513889;IR_007
0.10683733;-0.61199404;IR_007
0.05008;-0.66830242;IR_007
-0.04715867;-0.52732596;IR_007
-0.16735067;-0.4069;IR_007
-0.235376;-0.21084818;IR_007
-0.186548;0.00780919;IR_007
-0.04548933;0.09206626;IR_007
0.16609867;0.21372525;IR_007
0.36349733;0.23468677;IR_007
0.53043067;0.19194172;IR_007
0.67774933;0.02013949;IR_007
0.73868;-0.19810687;IR_007
0.681088;-0.29428323;IR_007
0.470752;-0.26469051;IR_007
0.16192533;-0.02137253;IR_007
-0.14064133;0.26633455;IR_007
-0.34096133;0.60459586;IR_007
-0.36516667;0.84996889;IR_007
-0.280448;0.96587374;IR_007
-0.14690133;103.862.253;IR_007
0.00626;0.95189939;IR_007
0.13980667;0.7772201;IR_007
0.266676;0.50883051;IR_007
0.316756;0.25318222;IR_007
0.22869867;0.04397808;IR_007
0.028796;-0.09083323;IR_007
-0.209084;-0.17550131;IR_007
-0.34096133;-0.2605804;IR_007
-0.31466933;-0.26551253;IR_007
-0.182792;-0.31853283;IR_007
-0.02963067;-0.33332919;IR_007
0.09223067;-0.32428697;IR_007
0.19990267;-0.38676051;IR_007
0.324268;-0.44594596;IR_007
0.411908;-0.5371902;IR_007
0.43736533;-0.56020677;IR_007
0.360576;-0.48047081;IR_007
0.209084;-0.27948687;IR_007
0.09431733;-0.01274131;IR_007
0.10850667;0.23222071;IR_007
0.35222933;0.46608545;IR_007
0.716144;0.59185455;IR_007
105.334.933;0.67405657;IR_007
118.480.933;0.63007848;IR_007
0.98323733;0.39333667;IR_007
0.40272667;0.10727364;IR_007
-0.43027067;-0.18495455;IR_007
-121.777.867;-0.34031636;IR_007
-177.617.067;-0.24208495;IR_007
-1.939.348;0.09247727;IR_007
-179.703.733;0.52321586;IR_007
-152.076.267;0.93422596;IR_007
-117.646.267;124.864.869;IR_007
-0.77164933;135.427.828;IR_007
-0.214092;123.755.141;IR_007
